trial_n,rho,choice,condition,task,ITI,ISI,block,first
18,72,0,4,2,343,650,1,0
19,171,1,4,2,967,379,1,0
20,166,0,4,2,373,730,1,0
1,57,1,5,2,961,568,1,2
2,29,0,5,2,961,738,1,0
3,122,1,5,2,404,350,1,0
4,127,1,5,2,879,446,1,0
5,156,0,5,2,961,480,1,0
6,157,1,5,2,693,419,1,0
7,130,0,5,2,404,264,1,0
8,62,1,5,2,735,419,1,0
9,60,0,5,2,396,310,1,0
10,40,0,5,2,414,365,1,0
11,125,1,5,2,436,630,1,0
12,36,0,5,2,347,310,1,0
13,62,1,5,2,404,994,1,0
14,144,0,5,2,875,310,1,0
15,74,0,5,2,461,899,1,0
16,164,1,5,2,575,419,1,0
17,81,0,5,2,430,480,1,0
18,49,0,5,2,693,428,1,0
19,65,1,5,2,284,900,1,0
20,105,1,5,2,547,900,1,0
1,64,1,0,2,273,330,2,0
2,77,0,0,2,886,748,2,0
3,158,0,0,2,384,748,2,0
4,103,1,0,2,944,882,2,0
5,170,1,0,2,967,736,2,0
6,121,0,0,2,281,436,2,0
7,30,1,0,2,348,813,2,0
8,65,0,0,2,419,600,2,0
9,123,1,0,2,817,661,2,0
10,169,0,0,2,949,593,2,0
11,69,1,0,2,661,748,2,0
12,99,0,0,2,298,330,2,0
13,35,1,0,2,733,370,2,0
14,151,0,0,2,281,318,2,0
15,141,0,0,2,719,661,2,0
16,166,1,0,2,280,779,2,0
17,162,0,0,2,364,318,2,0
18,32,0,0,2,419,882,2,0
19,75,1,0,2,419,395,2,0
20,141,1,0,2,311,813,2,0
1,119,1,1,2,313,372,2,0
2,151,1,1,2,446,392,2,0
3,86,0,1,2,693,403,2,0
4,75,0,1,2,697,252,2,0
5,36,1,1,2,791,437,2,0
6,158,1,1,2,783,856,2,0
7,69,0,1,2,895,666,2,0
8,151,1,1,2,488,635,2,0
9,25,0,1,2,278,555,2,0
10,70,1,1,2,480,856,2,0
11,34,0,1,2,446,635,2,0
12,33,0,1,2,313,370,2,0
13,116,1,1,2,270,775,2,0
14,103,0,1,2,530,856,2,0
15,62,1,1,2,270,421,2,0
16,37,0,1,2,791,856,2,0
17,48,1,1,2,938,655,2,0
18,132,0,1,2,488,565,2,0
19,44,1,1,2,796,372,2,0
20,103,0,1,2,870,437,2,0
1,107,0,2,2,620,458,2,0
2,52,1,2,2,318,284,2,0
3,94,1,2,2,291,846,2,0
4,162,0,2,2,294,267,2,0
5,35,0,2,2,541,541,2,0
6,25,1,2,2,411,385,2,0
7,75,0,2,2,793,654,2,0
8,172,1,2,2,620,310,2,0
9,133,0,2,2,541,284,2,0
10,129,1,2,2,679,567,2,0
11,76,1,2,2,570,274,2,0
12,56,0,2,2,355,339,2,0
13,132,0,2,2,793,909,2,0
14,64,1,2,2,639,436,2,0
15,27,0,2,2,341,385,2,0
16,96,0,2,2,534,337,2,0
17,49,1,2,2,382,351,2,0
18,156,1,2,2,397,267,2,0
19,132,0,2,2,397,890,2,0
20,167,1,2,2,639,890,2,0
1,94,1,3,2,312,786,2,0
2,122,0,3,2,860,466,2,0
3,60,1,3,2,368,466,2,0
4,157,0,3,2,599,477,2,0
5,113,1,3,2,755,373,2,0
6,32,0,3,2,438,466,2,0
7,146,1,3,2,875,765,2,0
8,169,1,3,2,940,348,2,0
9,170,0,3,2,461,466,2,0
10,109,1,3,2,494,466,2,0
11,96,1,3,2,350,993,2,0
12,36,0,3,2,368,542,2,0
13,102,0,3,2,875,942,2,0
14,49,1,3,2,454,348,2,0
15,120,0,3,2,750,509,2,0
16,110,0,3,2,294,621,2,0
17,99,1,3,2,258,509,2,0
18,69,1,3,2,494,621,2,0
19,52,0,3,2,875,765,2,0
20,98,0,3,2,749,709,2,0
1,172,0,4,2,264,555,2,0
2,80,1,4,2,580,627,2,0
3,90,0,4,2,580,480,2,0
4,171,1,4,2,659,557,2,0
5,122,1,4,2,536,331,2,0
6,174,0,4,2,267,395,2,0
7,102,1,4,2,641,391,2,0
8,91,0,4,2,409,480,2,0
9,110,0,4,2,580,391,2,0
10,69,1,4,2,819,391,2,0
11,64,1,4,2,264,800,2,0
12,58,0,4,2,536,348,2,0
13,112,1,4,2,289,410,2,0
14,83,0,4,2,267,399,2,0
15,108,0,4,2,659,627,2,0
16,146,1,4,2,641,579,2,0
17,60,1,4,2,731,399,2,0
18,152,0,4,2,824,627,2,0
19,50,0,4,2,735,252,2,0
20,160,1,4,2,759,492,2,0
1,68,1,5,2,341,263,2,0
2,48,0,5,2,499,263,2,0
3,84,0,5,2,359,278,2,0
4,76,1,5,2,271,828,2,0
5,49,0,5,2,417,339,2,0
6,117,1,5,2,374,955,2,0
7,143,0,5,2,518,531,2,0
8,171,1,5,2,341,339,2,0
9,105,0,5,2,310,848,2,0
10,166,1,5,2,295,352,2,0
11,70,0,5,2,518,428,2,0
12,38,1,5,2,417,309,2,0
13,148,0,5,2,314,330,2,0
14,63,1,5,2,839,621,2,0
15,171,1,5,2,455,330,2,0
16,42,0,5,2,731,307,2,0
17,56,0,5,2,341,383,2,0
18,155,1,5,2,518,494,2,0
19,119,0,5,2,310,330,2,0
20,60,1,5,2,542,937,2,0
